"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","OnLandmasswithHighMountains","Distancetohighmountain"
"551","chac1250","Chachapoyas Quechua","South America",-6.27021,-77.6615,"chac1250","quk","PE","quec1387","",FALSE,FALSE,208.802911034749,TRUE,TRUE,0
"552","doee1238","Doe","Africa",-6.25844,38.4902,"doee1238","doe","TZ","atla1278","",FALSE,FALSE,33.085473490651,TRUE,TRUE,337.047120791468
"553","hima1247","Himarimã","South America",-6.25217,-64.70047,"hima1247","hir","BR","unat1236","",FALSE,FALSE,1226.7743770916,TRUE,TRUE,904.778813057172
"554","bend1258","Bende","Africa",-6.22082,30.5926,"bend1258","bdp","TZ","atla1278","",FALSE,FALSE,772.397340327931,TRUE,TRUE,792.854910900586
"555","samb1309","Ntsambaan","Africa",-6.21344,17.1658,"samb1309","smx","CD","atla1278","",FALSE,FALSE,377.095691997812,TRUE,TRUE,2231.24101316812
"556","tora1263","Torá","South America",-6.19532,-61.7416,"tora1263","trz","BR","chap1271","",FALSE,FALSE,975.420386800967,TRUE,TRUE,1090.24227663792
"557","kuli1255","Kulina Pano","South America",-6.17715,-72.0438,"kuli1255","xpk","BR","pano1259","",FALSE,FALSE,674.034289344704,TRUE,TRUE,387.767021131344
"558","lamb1276","Lambayeque Quechua","South America",-6.1715,-79.468,"lamb1276","quf","PE","quec1387","",FALSE,FALSE,77.5702063450921,TRUE,TRUE,0
"559","remo1250","Remo of the Blanco river","South America",-6.137278,-73.544312,"remo1250","","PE","pano1259","",FALSE,FALSE,548.149581156669,TRUE,TRUE,229.182810008213
"560","apin1244","Apinayé","South America",-6.10774,-47.6315,"apin1244","apn","BR","nucl1710","",FALSE,FALSE,398.414388133372,TRUE,TRUE,2258.56391582576
"561","cane1242","Canela-Krahô","South America",-6.10712,-45.1299,"cane1242","ram","BR","nucl1710","",FALSE,FALSE,301.05213443298,TRUE,TRUE,2493.35312836918
"562","krik1239","Pykobjê","South America",-5.94252,-46.7504,"krik1239","xri","BR","nucl1710","para1315",FALSE,FALSE,334.613069447024,TRUE,TRUE,2350.17855611805
"563","suru1261","Suruí Do Pará","South America",-5.9271,-48.588,"suru1261","mdz","BR","tupi1275","",FALSE,FALSE,363.514979601317,TRUE,TRUE,2182.63213533236
"564","bian1249","Biyanjiida","Africa",-5.9,34.3,"bian1249","","","nilo1247","",FALSE,FALSE,422.258713752964,TRUE,TRUE,427.774100003467
"565","ngul1246","Ngulu","Africa",-5.79734,37.6823,"ngul1246","ngp","TZ","atla1278","",FALSE,FALSE,105.862321037283,TRUE,TRUE,270.059720077486
"566","paum1247","Paumari","South America",-5.78403,-64.2803,"paum1247","pad","BR","araw1282","",FALSE,FALSE,1172.04507861446,TRUE,TRUE,972.145161882886
"567","suku1259","Suku","Africa",-5.76495,17.7736,"suku1259","sub","CD","atla1278","",FALSE,FALSE,432.975362395983,TRUE,TRUE,2157.58099391081
"568","muni1258","Muniche","South America",-5.7441796,-76.426712,"muni1258","myr","PE","","",TRUE,TRUE,336.051211870708,TRUE,TRUE,2.25000507754516
"569","mats1244","Matsés","South America",-5.73914,-72.6281,"mats1244","mcf","BR;PE","pano1259","",FALSE,FALSE,643.100755874689,TRUE,TRUE,339.298444488243
"570","wong1247","Wongo","Africa",-5.73837,20.5054,"wong1247","won","CD","atla1278","",FALSE,FALSE,690.638628886079,TRUE,TRUE,1857.8085705323
"571","luba1249","Luba-Lulua","Africa",-5.72717,22.4422,"luba1249","lua","AO;CD","atla1278","",FALSE,FALSE,873.303904206824,TRUE,TRUE,1646.16941297189
"572","song1303","Songe","Africa",-5.71993,25.2765,"song1303","sop","CD","atla1278","",FALSE,FALSE,1140.60026545501,TRUE,TRUE,1338.18195762723
"573","tara1303","Tarairiu","South America",-5.6988166,-36.1576346,"tara1303","","BR","uncl1493","",FALSE,TRUE,64.5016982362364,TRUE,TRUE,3399.62358829494
"574","phen1239","Phende","Africa",-5.64735,19.8275,"phen1239","pem","CD","atla1278","",FALSE,FALSE,627.077572788589,TRUE,TRUE,1930.49041524759
"575","chay1248","Shawi","South America",-5.63764,-76.8252,"chay1248","cbt","PE","cahu1265","",FALSE,FALSE,308.391216829281,TRUE,TRUE,0
"576","mori1273","Morike","South America",-5.634573,-73.126831,"mori1273","","PE","araw1281","",FALSE,FALSE,607.543074248141,TRUE,TRUE,292.318695991791
"577","zigu1244","Zigula-Mushungulu","Africa",-5.61864,38.41138,"zigu1244","ziw","TZ","atla1278","",FALSE,FALSE,44.6297863963087,TRUE,TRUE,267.394351179665
"578","zigu1242","Zigula","Africa",-5.61864,38.4114,"zigu1242","","TZ","atla1278","zigu1244",FALSE,FALSE,44.6281234527696,TRUE,TRUE,267.395140203612
"579","kwes1244","Kwese","Africa",-5.60445,18.5759,"kwes1244","kws","CD","atla1278","",FALSE,FALSE,509.387028786353,TRUE,TRUE,2067.13195406134
"580","koon1244","South-Central Kikongo","Africa",-5.57722,14.4771,"koon1244","kng","AO;CG;CD","atla1278","",FALSE,FALSE,125.703764684672,TRUE,TRUE,2517.77463317878
"581","sech1236","Sechuran","South America",-5.568969,-80.828247,"sech1236","","PE","","",TRUE,TRUE,4.89538539754383,TRUE,TRUE,86.5975553943227
"582","ngon1267","Ngongo","Africa",-5.5,18.2,"ngon1267","noq","CD","atla1278","",FALSE,FALSE,474.843976919433,TRUE,TRUE,2106.94966872284
"583","arua1263","Aruá (Amazonas State)","South America",-5.5,-67.98,"arua1263","aru","BR","araw1282","",FALSE,FALSE,1050.73609373696,TRUE,TRUE,825.977253353846
"584","sala1268","Salampasu","Africa",-5.44937,23.1502,"sala1268","slx","AO;CD","atla1278","",FALSE,FALSE,941.284367502979,TRUE,TRUE,1563.53215901209
"585","mosi1247","Akie","Africa",-5.43471,37.1869,"mosi1247","mwy","TZ","nilo1247","",FALSE,FALSE,159.69666901777,TRUE,TRUE,229.896153587308
"586","buyu1239","Buyu","Africa",-5.41806,28.5545,"buyu1239","byi","CD","atla1278","",FALSE,FALSE,965.39114596231,TRUE,TRUE,977.593344459381
"587","jebe1250","Jebero","South America",-5.40317,-76.4103,"jebe1250","jeb","PE","cahu1265","",FALSE,FALSE,354.119302976011,TRUE,TRUE,29.8790287380009
"588","holo1240","Holoholo","Africa",-5.37545,28.3274,"holo1240","hoo","CD","atla1278","",FALSE,FALSE,987.019961393553,TRUE,TRUE,1000.83178978165
"589","koru1247","Korubo","South America",-5.3655,-70.5094,"koru1247","xor","BR","pano1259","",FALSE,FALSE,838.77171400184,TRUE,TRUE,575.452915289166
"590","sans1272","Cimbala-Cizali","Africa",-5.33539,13.3587,"sans1272","kwy","AO;CG;CD","atla1278","",FALSE,FALSE,57.9141560201639,TRUE,TRUE,2638.63117380516
"591","tall1235","Tallán","South America",-5.330824,-80.651093,"tall1235","","PE","","",TRUE,TRUE,29.6100439818525,TRUE,TRUE,62.7157417190044
"592","agua1253","Aguaruna","South America",-5.30044,-77.9218,"agua1253","agr","PE","jiva1245","",FALSE,FALSE,244.995117344586,TRUE,TRUE,0
"593","sand1273","Sandawe","Africa",-5.26918,35.4808,"sand1273","sad","TZ","","",TRUE,TRUE,320.125391133992,TRUE,TRUE,287.715190721458
"594","east2782","Eastern Kikongo","Africa",-5.25,15.5,"east2782","","CD","atla1278","",FALSE,FALSE,228.232445138551,TRUE,TRUE,2401.39345205337
"595","agua1251","Aguano","South America",-5.25,-75.8333,"agua1251","aga","PE","unat1236","",FALSE,FALSE,408.873637656681,TRUE,TRUE,87.060963232204
"596","buru1320","Burunge","Africa",-5.21369,35.963,"buru1320","bds","TZ","afro1255","",FALSE,FALSE,277.001308721859,TRUE,TRUE,252.631718396514
"597","mpuo1241","Mbuun","Africa",-5.21134,19.4269,"mpuo1241","zmp","CD","atla1278","",FALSE,FALSE,593.32337242036,TRUE,TRUE,1968.08521812569
"598","nyat1246","Nyaturu","Africa",-5.12263,34.6657,"nyat1246","rim","TZ","atla1278","",FALSE,FALSE,398.268351095946,TRUE,TRUE,340.875540528904
"599","mbal1257","Mbala","Africa",-5.11888,18.041,"mbal1257","mdp","CD","atla1278","",FALSE,FALSE,465.369889709492,TRUE,TRUE,2119.63491715442
"600","cham1318","Chamicuro","South America",-5.1149,-75.6778,"cham1318","ccc","PE","araw1281","",FALSE,FALSE,428.376498029008,TRUE,TRUE,109.873421711182
"601","bond1247","Bondei","Africa",-5.10749,38.5079,"bond1247","bou","TZ","atla1278","",FALSE,FALSE,51.9458100363087,TRUE,TRUE,220.453580498766
"602","luna1244","Luna","Africa",-5.08693,23.5426,"luna1244","luj","CD","atla1278","",FALSE,FALSE,981.14631290593,TRUE,TRUE,1514.09324938214
"603","nyam1276","Nyamwezi","Africa",-5.08559,32.94452,"nyam1276","nym","TZ","atla1278","",FALSE,FALSE,557.798623588417,TRUE,TRUE,503.74617399246
"604","sege1246","Segeju","Africa",-5.00659,39.12249,"sege1246","seg","TZ","atla1278","",FALSE,FALSE,0.891891929657925,TRUE,TRUE,249.20141887904
"605","vinz1238","Vinza","Africa",-4.99312,30.5699,"vinz1238","vin","TZ","atla1278","",FALSE,FALSE,780.387778919408,TRUE,TRUE,749.493760550014
"606","mayo1270","Mayoruna-Jandiatuba","South America",-4.979863,-70.038757,"mayo1270","","BR","pano1259","",FALSE,FALSE,895.324048515068,TRUE,TRUE,638.109293794216
"607","lele1265","Lele (Democratic Republic of Congo)","Africa",-4.94672,20.5674,"lele1265","lel","CD","atla1278","",FALSE,FALSE,703.89342165482,TRUE,TRUE,1839.06950460403
"608","para1315","Pará-Maranhão Gavião","South America",-4.91161,-49.0217,"para1315","gvp","BR","nucl1710","",FALSE,FALSE,247.287187220689,TRUE,TRUE,2211.604743104
"609","pele1244","Pelende","Africa",-4.90877,17.3142,"pele1244","ppp","CD","atla1278","yaka1269",FALSE,FALSE,403.181358432308,TRUE,TRUE,2197.60301407305
"610","araw1273","Araweté","South America",-4.90246,-52.5001,"araw1273","awt","BR","tupi1275","",FALSE,FALSE,342.654296215669,TRUE,TRUE,1923.40767554083
"611","yomb1244","Yombe","Africa",-4.86227,12.6362,"yomb1244","yom","AO;CG;CD","atla1278","",FALSE,FALSE,49.9263907883793,TRUE,TRUE,2714.54365236065
"612","mata1275","Matanawí","South America",-4.8509511,-58.988617,"mata1275","","BR","","",TRUE,TRUE,682.0781312241,TRUE,TRUE,1404.75119861137
"613","demu1235","Demushbo","South America",-4.837565,-70.873718,"demu1235","","BR","pano1259","",FALSE,FALSE,831.909333042549,TRUE,TRUE,556.560476716252
"614","omur1241","Omurano","South America",-4.816667,-75.4,"omur1241","omu","PE","","",TRUE,TRUE,466.432357765977,TRUE,TRUE,154.83589395991
"615","dhai1238","Dhaiso","Africa",-4.81209,38.818,"dhai1238","dhs","TZ","atla1278","",FALSE,FALSE,29.4445113453284,TRUE,TRUE,211.174012444603
"616","sham1280","Shambala","Africa",-4.8,38.29,"sham1280","ksb","TZ","atla1278","",FALSE,FALSE,78.0410417698515,TRUE,TRUE,179.087684812324
"617","lore1243","Peruvian Amazonian Spanish","South America",-4.74563,-73.6507,"lore1243","spq","PE","indo1319","",FALSE,FALSE,613.727170628968,TRUE,TRUE,302.508722965696
"618","mbug1240","Mbugu","Africa",-4.72863,38.3519,"mbug1240","mhd","TZ","mixe1287","",FALSE,FALSE,73.8646440228718,TRUE,TRUE,175.467386447253
"619","lang1320","Langi","Africa",-4.71413,35.9517,"lang1320","lag","TZ","atla1278","",FALSE,FALSE,292.636468311792,TRUE,TRUE,207.197786414877
"620","bush1247","Bushoong","Africa",-4.69463,21.4556,"bush1247","buf","CD","atla1278","",FALSE,FALSE,790.997577527155,TRUE,TRUE,1738.07345368906
"621","guaj1255","Guajajára","South America",-4.69461,-45.7081,"guaj1255","gub","BR","tupi1275","temb1276",FALSE,FALSE,170.954265415727,TRUE,TRUE,2522.64104494773
"622","para1312","Parakanã","South America",-4.64681,-50.0621,"para1312","pak","BR","tupi1275","",FALSE,FALSE,213.320305546635,TRUE,TRUE,2141.19379932484
"623","alag1248","Alagwa","Africa",-4.64148,35.7231,"alag1248","wbj","TZ","afro1255","",FALSE,FALSE,315.455969561915,TRUE,TRUE,217.720597952647
"624","digo1243","Digo","Africa",-4.62101,39.1752,"digo1243","dig","KE;TZ","atla1278","",FALSE,FALSE,5.78265671494474,TRUE,TRUE,223.081494345441
"625","lonz1238","Lonzo","Africa",-4.61444,16.7259,"lonz1238","lnz","CD","atla1278","yaka1269",FALSE,FALSE,360.322265009103,TRUE,TRUE,2260.01673814929
"626","suun1239","Suundi","Africa",-4.58488,13.3212,"suun1239","sdj","AO;CG;CD","atla1278","",FALSE,FALSE,121.053550052338,TRUE,TRUE,2636.81354847496
"627","song1299","Nsong","Africa",-4.55057,18.4978,"song1299","soo","CD","atla1278","",FALSE,FALSE,521.256749266704,TRUE,TRUE,2063.42388939983
"628","nila1242","Nilamba","Africa",-4.50002,34.3068,"nila1242","nim","TZ","atla1278","",FALSE,FALSE,447.225187231412,TRUE,TRUE,339.358897986811
"629","coca1259","Cocama-Cocamilla","South America",-4.5,-74,"coca1259","cod","BR;CO;PE","tupi1275","",FALSE,FALSE,581.353407035768,TRUE,TRUE,294.401103193424
"630","bemb1255","Bembe","Africa",-4.49057,29.0507,"bemb1255","bmb","CD;TZ","atla1278","",FALSE,FALSE,929.846020264186,TRUE,TRUE,900.781905840373
"631","jesu1239","Jesuit-Maynas","South America",-4.444587,-76.577683,"jesu1239","","PE","cahu1265","chay1248",FALSE,FALSE,348.903310023709,TRUE,TRUE,100.745256860354
"632","ding1239","Ding","Africa",-4.44304,19.3881,"ding1239","diz","CD","atla1278","",FALSE,FALSE,605.47423283563,TRUE,TRUE,1963.99230702573
"633","urar1246","Urarina","South America",-4.44006,-75.4211,"urar1246","ura","PE","","",TRUE,TRUE,451.374758847426,TRUE,TRUE,179.652521170871
"634","dato1239","Barabayiiga-Gisamjanga","Africa",-4.4131,35.2321,"dato1239","tcc","TZ","nilo1247","",FALSE,FALSE,367.062056740742,TRUE,TRUE,244.227776557898
"635","ling1263","Kinshasa Lingala","Africa",-4.409174,15.28532,"ling1263","lin","CF;CG;CD","atla1278","",FALSE,FALSE,252.217272068568,TRUE,TRUE,2418.08348702651
"636","lwel1234","Lwel","Africa",-4.38475,20.6314,"lwel1234","","CD","atla1278","",FALSE,FALSE,721.070184041239,TRUE,TRUE,1825.92176871038
"637","kabw1242","Kabwari","Africa",-4.36966,29.1684,"kabw1242","kcw","CD","atla1278","",FALSE,FALSE,921.175253993252,TRUE,TRUE,885.449195554352
"638","mati1255","Matís","South America",-4.3553,-70.2079,"mati1255","mpq","BR","pano1259","",FALSE,FALSE,910.70100988104,TRUE,TRUE,645.541120801086
"639","mayo1271","Mayoruna-Amazon","South America",-4.322858,-70.280457,"mayo1271","","BR","pano1259","",FALSE,FALSE,906.441949112518,TRUE,TRUE,639.712060225626
"640","bang1350","Bangubangu","Africa",-4.31464,27.2438,"bang1350","bnx","CD","atla1278","",FALSE,FALSE,1100.85596435025,TRUE,TRUE,1095.36513038905
"641","doon1238","Doondo","Africa",-4.30483,13.5641,"doon1238","dde","CG;CD","atla1278","",FALSE,FALSE,154.846715001708,TRUE,TRUE,2608.28300167782
"642","tete1250","Tetela","Africa",-4.29314,24.546,"tete1250","tll","CD","atla1278","",FALSE,FALSE,1086.15090729671,TRUE,TRUE,1392.33022177565
"643","mayo1272","Mayoruna-Tabatinga","South America",-4.289992,-69.873963,"mayo1272","","BR","pano1259","",FALSE,FALSE,941.374746012793,TRUE,TRUE,682.348555887326
"644","mfin1238","Mfinu","Africa",-4.26573,16.2559,"mfin1238","zmf","CD","atla1278","",FALSE,FALSE,336.937000132786,TRUE,TRUE,2309.62898078121
"645","laar1238","Laari","Africa",-4.25,14.9,"laar1238","ldi","AO;CG;CD","atla1278","",FALSE,FALSE,236.736024648585,TRUE,TRUE,2459.86251882212
"646","cand1248","Candoshi-Shapra","South America",-4.23835,-76.9347,"cand1248","cbu","PE","","",TRUE,TRUE,308.806779418539,TRUE,TRUE,70.9590283558638
"647","goro1270","Gorowa","Africa",-4.23575,35.7996,"goro1270","gow","TZ","afro1255","",FALSE,FALSE,319.553832306073,TRUE,TRUE,181.359492442663
"648","ibal1241","Ibali Teke","Africa",-4.20697,15.3893,"ibal1241","tek","CG;CD","atla1278","",FALSE,FALSE,273.558618793126,TRUE,TRUE,2405.37366615727
"649","iraq1241","Iraqw","Africa",-4.19948,35.2939,"iraq1241","irk","TZ","afro1255","",FALSE,FALSE,366.925936681116,TRUE,TRUE,226.360046341547
"650","krey1238","Northeastern Timbira","South America",-4.199179,-44.8295387,"krey1238","xre","BR","nucl1710","",FALSE,FALSE,95.6949866383392,TRUE,TRUE,2634.11430532096
"651","asut1235","Asu (Tanzania)","Africa",-4.17978,37.8323,"asut1235","asa","KE;TZ","atla1278","",FALSE,FALSE,138.043315024538,TRUE,TRUE,95.9036811364588
"652","yame1242","Yameo","South America",-4.16666,-73.6667,"yame1242","yme","PE","peba1241","",FALSE,FALSE,600.412305999268,TRUE,TRUE,346.54660029657
"653","kitu1245","Kituba (Congo)","Africa",-4.15654,14.5648,"kitu1245","mkw","CG","atla1278","",FALSE,FALSE,224.248951838549,TRUE,TRUE,2496.55779127027
"654","aura1243","Aurê y Aurá","South America",-4.137,-46.792,"aura1243","aux","BR","tupi1275","",FALSE,FALSE,207.275789973374,TRUE,TRUE,2460.1294121339
"655","xing1248","Xingú Asuriní","South America",-4.13463,-52.321,"xing1248","asn","BR","tupi1275","",FALSE,FALSE,260.076511047356,TRUE,TRUE,1997.96762317716
"656","xipa1240","Xipaya","South America",-4.133,-49.948,"xipa1240","xiy","BR","tupi1275","",FALSE,FALSE,157.5293788381,TRUE,TRUE,2188.11177199219
"657","nzad1234","Nzadi","Africa",-4.102208,20.194462,"nzad1234","nzd","CD","atla1278","",FALSE,FALSE,688.729440772975,TRUE,TRUE,1872.04364906545
"658","ngul1247","Ngul","Africa",-4.09816,19.5129,"ngul1247","nlo","CD","atla1278","",FALSE,FALSE,627.211084043075,TRUE,TRUE,1947.55238130492
"659","duru1249","Duruma","Africa",-4.09629,39.322,"duru1249","dug","KE;TZ","atla1278","",FALSE,FALSE,22.9538821538004,TRUE,TRUE,204.802204588783
"660","vili1238","Vili","Africa",-4.06716,11.3804,"vili1238","vif","AO;CG;GA","atla1278","",FALSE,FALSE,4.96421866451669,TRUE,TRUE,2849.5143745081
"661","kaam1238","Kaamba","Africa",-4.0409,13.284,"kaam1238","xku","CG","atla1278","",FALSE,FALSE,150.249158331626,TRUE,TRUE,2638.15508083649
"662","zimb1251","Zimba","Africa",-4.013,26.6083,"zimb1251","zmb","CD","atla1278","",FALSE,FALSE,1165.25086081223,TRUE,TRUE,1161.37426676996
"663","kwad1248","Kw'adza","Africa",-4.00743,35.1828,"kwad1248","wka","TZ","afro1255","",FALSE,FALSE,381.627281751231,TRUE,TRUE,228.479808301074
"664","aasa1238","Aasax","Africa",-4.00679,36.8648,"aasa1238","aas","TZ","afro1255","",FALSE,FALSE,229.89869917561,TRUE,TRUE,89.6654186898771
"665","isan1243","Isanzu","Africa",-3.99991,34.846,"isan1243","isn","TZ","atla1278","",FALSE,FALSE,412.627380595717,TRUE,TRUE,263.237029078695
"666","huam1247","Huambisa","South America",-3.99109,-77.9797,"huam1247","hub","PE","jiva1245","",FALSE,FALSE,206.850170860855,TRUE,TRUE,51.2721141548563
"667","beem1239","Beembe","Africa",-3.95895,14.1,"beem1239","beq","CG","atla1278","",FALSE,FALSE,217.323605588887,TRUE,TRUE,2547.27693408438
"668","guaj1256","Guajá","South America",-3.93574,-46.3683,"guaj1256","gvj","BR","tupi1275","",FALSE,FALSE,162.266778612331,TRUE,TRUE,2511.18892817026
"669","bura1273","Buraadiga","Africa",-3.9,34.1,"bura1273","","","nilo1247","",FALSE,FALSE,483.472994822634,TRUE,TRUE,340.119566509812
"670","lega1249","Lega-Shabunda","Africa",-3.83196,27.1424,"lega1249","lea","CD","atla1278","",FALSE,FALSE,1119.46632155224,TRUE,TRUE,1100.39735101577
"671","hadz1240","Hadza","Africa",-3.83115,35.0458,"hadz1240","hts","TZ","","",TRUE,TRUE,398.9817076391,TRUE,TRUE,236.435904758807
"672","yans1239","Yansi","Africa",-3.8231,18.2341,"yans1239","yns","CD","atla1278","",FALSE,FALSE,525.012374577282,TRUE,TRUE,2087.88433517255
"673","song1305","Ohendo","Africa",-3.81041,21.4223,"song1305","soe","CD","atla1278","",FALSE,FALSE,808.97601780641,TRUE,TRUE,1734.06083106818
"674","aman1266","Amanayé","South America",-3.79772,-48.6613,"aman1266","ama","BR","tupi1275","",FALSE,FALSE,150.192374192419,TRUE,TRUE,2320.48775146388
"675","tait1250","Taita","Africa",-3.79347,38.57254,"tait1250","dav","KE;TZ","atla1278","",FALSE,FALSE,96.5447292218728,TRUE,TRUE,115.394159179466
"676","haaa1252","Ha","Africa",-3.77873,30.4894,"haaa1252","haq","BI;TZ","atla1278","",FALSE,FALSE,813.681656918888,TRUE,TRUE,730.241653371838
"677","mbug1242","Mbugwe","Africa",-3.75763,35.8133,"mbug1242","mgz","TZ","atla1278","",FALSE,FALSE,332.220594947884,TRUE,TRUE,153.208274344343
"678","yaka1274","Yaka (Congo)","Africa",-3.73301,13.3637,"yaka1274","iyx","CG","atla1278","",FALSE,FALSE,172.860634205269,TRUE,TRUE,2628.30233898666
"679","cahu1268","Cahuarano","South America",-3.72665,-73.9469,"cahu1268","cah","PE","zapa1251","",FALSE,FALSE,561.850516549634,TRUE,TRUE,355.712908183133
"680","para1310","Pará Arára","South America",-3.71263,-53.0657,"para1310","aap","BR","cari1283","",FALSE,FALSE,227.304601204617,TRUE,TRUE,1966.45194192059
"681","kuny1238","Kunyi","Africa",-3.69702,12.5197,"kuny1238","njx","AO;CG","atla1278","",FALSE,FALSE,113.429244880477,TRUE,TRUE,2721.94985291241
"682","hung1278","Hungana-Saamba","Africa",-3.69695,18.4312,"hung1278","hum","CD","atla1278","",FALSE,FALSE,547.63476261402,TRUE,TRUE,2065.48674271957
"683","loja1235","Loja Highland Quichua","South America",-3.69352,-79.29151,"loja1235","qvj","EC","quec1387","",FALSE,FALSE,82.9488689731964,TRUE,TRUE,0
"684","gwen1239","Gweno","Africa",-3.68407,37.6827,"gwen1239","gwe","KE;TZ","atla1278","",FALSE,FALSE,176.328042253812,TRUE,TRUE,38.7031273482723
"685","nkut1238","Nkutu","Africa",-3.67432,22.6802,"nkut1238","nkw","CD","atla1278","",FALSE,FALSE,927.517520794851,TRUE,TRUE,1593.75352284716
"686","ticu1245","Ticuna","South America",-3.66289,-69.8723,"ticu1245","tca","BR;CO;PE","ticu1244","",FALSE,FALSE,940.077070455467,TRUE,TRUE,713.112438945994
"687","sate1243","Sateré-Mawé","South America",-3.63897,-56.8749,"sate1243","mav","BR","tupi1275","",FALSE,FALSE,447.024748328287,TRUE,TRUE,1661.53173447485
"688","kusu1252","Kusu","Africa",-3.61459,25.2923,"kusu1252","ksv","CD","atla1278","",FALSE,FALSE,1169.16617866597,TRUE,TRUE,1303.61089415751
"689","saga1262","Sagalla","Africa",-3.60164,38.5037,"saga1262","tga","KE","atla1278","",FALSE,FALSE,109.620315578273,TRUE,TRUE,99.7532669760795
"690","toca1235","Tocantins Asurini","South America",-3.59359,-49.8991,"toca1235","asu","BR","tupi1275","",FALSE,FALSE,100.121358926967,TRUE,TRUE,2232.12356401596
"691","teke1274","Teke-Fuumu","Africa",-3.59003,15.5061,"teke1274","ifm","CG;CD","atla1278","",FALSE,FALSE,327.662187758747,TRUE,TRUE,2389.99653810592
"692","omag1248","Omagua","South America",-3.526,-69.1667,"omag1248","omg","BR;PE","tupi1275","",FALSE,FALSE,1004.31542123315,TRUE,TRUE,789.510899860044
"693","kahe1238","Kahe","Africa",-3.51412,37.5759,"kahe1238","hka","KE;TZ","atla1278","",FALSE,FALSE,194.851559947481,TRUE,TRUE,17.3655842063856
"694","teke1276","Teke-Tyee","Africa",-3.50685,13.8668,"teke1276","tyx","CG","atla1278","",FALSE,FALSE,226.133034844968,TRUE,TRUE,2571.93202712378
"695","peba1243","Peba","South America",-3.5,-72,"peba1243","","PE","peba1241","",FALSE,FALSE,738.19617285271,TRUE,TRUE,530.141898881245
"696","sumb1240","Sumbwa","Africa",-3.47335,31.9457,"sumb1240","suw","TZ","atla1278","",FALSE,FALSE,691.371884274547,TRUE,TRUE,565.503217609639
"697","joba1238","Joba","Africa",-3.45787,28.9978,"joba1238","job","CD","atla1278","",FALSE,FALSE,958.194349260618,TRUE,TRUE,891.615819555282
"698","shua1257","Shuar","South America",-3.45136,-78.1892,"shua1257","jiv","EC;PE","jiva1245","",FALSE,FALSE,167.308512297855,TRUE,TRUE,26.2529133762008
"699","ngub1239","Ngubi","Africa",-3.433411,10.768112,"ngub1239","","GA","atla1278","",FALSE,FALSE,8.64138564176582,TRUE,TRUE,2916.13058554597
"700","yagu1244","Yagua","South America",-3.42913,-72.2186,"yagu1244","yad","CO;PE","peba1241","",FALSE,FALSE,716.57437360156,TRUE,TRUE,518.003645034727
"701","rwaa1238","Rwa","Africa",-3.42862,36.7686,"rwaa1238","rwk","TZ","atla1278","",FALSE,FALSE,263.116451036935,TRUE,TRUE,41.8179985801146
"702","vunj1238","Vunjo","Africa",-3.42531,37.5847,"vunj1238","vun","KE;TZ","atla1278","",FALSE,FALSE,196.903859773243,TRUE,TRUE,8.09936992569337
"703","isim1234","Isimjeega-Rootigaanga","Africa",-3.423772,35.42881,"isim1234","","TZ","nilo1247","",FALSE,FALSE,377.772249634525,TRUE,TRUE,183.655566347849
"704","tave1240","Taveta","Africa",-3.41822,37.7061,"tave1240","tvs","KE;TZ","atla1278","",FALSE,FALSE,186.399267455679,TRUE,TRUE,14.2537628549316
"705","lega1250","Lega-Mwenga","Africa",-3.39007,28.2621,"lega1250","lgm","CD","atla1278","",FALSE,FALSE,1027.0793305747,TRUE,TRUE,972.757452725364
"706","lumb1249","Lumbu","Africa",-3.37917,11.124,"lumb1249","lup","CG;GA","atla1278","",FALSE,FALSE,34.9343323726427,TRUE,TRUE,2876.54045676626
"707","teke1277","Teke-Laali","Africa",-3.34458,13.2703,"teke1277","lli","CG","atla1278","",FALSE,FALSE,191.256908023053,TRUE,TRUE,2638.00243924985
"708","moch1256","Mochi","Africa",-3.33743,37.3357,"moch1256","old","TZ","atla1278","",FALSE,FALSE,222.093078964362,TRUE,TRUE,3.35820643309065
"709","sout2990","Southern Pastaza Quechua","South America",-3.32733,-76.527,"sout2990","qup","PE","quec1387","",FALSE,FALSE,313.913875451079,TRUE,TRUE,170.889765883368
"710","aush1242","Aushiri","South America",-3.3196,-74.5411,"aush1242","avs","PE","zapa1251","",FALSE,FALSE,497.520274003943,TRUE,TRUE,335.58439848025
"711","iqui1243","Iquito","South America",-3.31233,-73.97046,"iqui1243","iqu","PE","zapa1251","",FALSE,FALSE,550.672831378826,TRUE,TRUE,383.337820933739
"712","giry1241","Giryama","Africa",-3.30638,39.6648,"giry1241","nyf","KE","atla1278","",FALSE,FALSE,28.4007079047077,TRUE,TRUE,221.804688261344
"713","ando1255","Andoa","South America",-3.29664,-76.6056,"ando1255","anb","PE","zapa1251","",FALSE,FALSE,305.831071291019,TRUE,TRUE,168.148326932302
"714","mach1266","Machame","Africa",-3.29385,37.0703,"mach1266","jmc","TZ","atla1278","",FALSE,FALSE,247.197637270613,TRUE,TRUE,7.59404288546974
"715","game1240","Gamela of Viana","South America",-3.2913381,-45.1835185,"game1240","","BR","uncl1493","",FALSE,TRUE,36.6125440595003,TRUE,TRUE,2659.48312637739
