"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","Distancetomountain"
"4909","copa1237","Copala Triqui","North America",17.1541,-97.9826,"copa1237","trc","MX;US","otom1299","",FALSE,FALSE,102.982349157294,TRUE,0
"4910","sanj1282","San Juan Teita Mixtec","North America",17.1542,-97.3899,"sanj1282","xtj","MX","otom1299","",FALSE,FALSE,127.455421618415,TRUE,0
"4911","maza1294","Mazaltepec Zapotec","North America",17.1547,-96.8791,"maza1294","zpy","MX","otom1299","",FALSE,FALSE,140.398465401902,TRUE,0
"4912","mitl1235","Mitlatongo Mixtec","North America",17.16,-97.1757,"mitl1235","vmm","MX","otom1299","",FALSE,FALSE,133.361040925711,TRUE,0
"4913","chic1273","Chicahuaxtla Triqui","North America",17.1628,-97.8547,"chic1273","trs","MX","otom1299","",FALSE,FALSE,107.620334228375,TRUE,0
"4914","madu1248","Madukayang Kalinga","Papunesia",17.1794,121.236,"madu1248","kmd","PH","aust1307","",FALSE,FALSE,73.8360753787366,TRUE,0
"4915","nort2939","North Central Mixe","North America",17.17947,-95.70318,"nort2939","neq","MX","mixe1284","",FALSE,FALSE,104.128135917728,TRUE,0
"4916","yatz1235","Yatzachi Zapotec","North America",17.1869,-96.284,"yatz1235","zav","MX;US","otom1299","",FALSE,FALSE,138.344715327719,TRUE,0
"4917","metl1238","Metlatónoc Mixtec","North America",17.1947,-98.35138,"metl1238","mxv","MX","otom1299","",FALSE,FALSE,83.9858677773186,TRUE,0
"4918","zoog1238","Zoogocho Zapotec","North America",17.2016,-96.3433,"zoog1238","zpq","MX;US","otom1299","",FALSE,FALSE,142.560581553164,TRUE,0
"4919","sana1284","San Agustín Tlacotepec","North America",17.203646,-97.51853,"sana1284","","","otom1299","magd1235",FALSE,FALSE,125.485194506451,TRUE,0
"4920","sout3002","Southeastern Nochixtlán Mixtec","North America",17.21219,-97.01454,"sout3002","mxy","MX","otom1299","",FALSE,FALSE,142.577140126146,TRUE,0
"4921","mali1285","Malinaltepec Me'phaa","North America",17.2122,-98.6322,"mali1285","tcf","MX","otom1299","",FALSE,FALSE,73.9187663301571,TRUE,0
"4922","yala1267","Yalálag Zapotec","North America",17.2134,-96.2183,"yala1267","zpu","MX;US","otom1299","",FALSE,FALSE,136.597184183516,TRUE,0
"4923","copa1236","Copainalá Zoque","North America",17.2157,-93.3183,"copa1236","zoc","MX","mixe1284","",FALSE,FALSE,116.384165993441,TRUE,182.753279786475
"4924","toto1305","Totontepec Mixe","North America",17.2157,-96.0179,"toto1305","mto","MX","mixe1284","",FALSE,FALSE,124.003082258013,TRUE,0
"4925","hoby1242","Hobyót","Eurasia",17.216,52.8334,"hoby1242","hoh","OM;YE","afro1255","",FALSE,FALSE,65.5803599207002,TRUE,166.098390047088
"4926","plan1238","Plan de Guadalupe","North America",17.217315,-97.782602,"plan1238","","","otom1299","alac1244",FALSE,FALSE,115.796190478542,TRUE,0
"4927","sini1243","Sinicahua Mixtec","North America",17.2218,-97.5904,"sini1243","xti","MX","otom1299","",FALSE,FALSE,123.957120554612,TRUE,0
"4928","sanj1280","San Juan Piñas","North America",17.22264,-98.14487,"sanj1280","","","otom1299","west2643",FALSE,FALSE,98.7485721718814,TRUE,0
"4929","gada1258","Ga'dang","Papunesia",17.2238,121.455,"gada1258","gdg","PH","aust1307","",FALSE,FALSE,70.488096712508,TRUE,0
"4930","butb1235","Butbut Kalinga","Papunesia",17.2239,121.091,"butb1235","kyb","PH","aust1307","",FALSE,FALSE,61.2296701980096,TRUE,0
"4931","sanm1298","San Martín Itunyoso Triqui","North America",17.2428,-97.9202,"sanm1298","trq","MX","otom1299","",FALSE,FALSE,114.191224135243,TRUE,0
"4932","beja1238","Beja","Africa",17.2436,36.6666,"beja1238","bej","EG;ER;SD","afro1255","",FALSE,FALSE,170.090019989716,TRUE,86.5577771998742
"4933","maen1235","Maeng Itneg","Papunesia",17.2453,120.718,"maen1235","itt","PH","aust1307","",FALSE,FALSE,27.854175180136,TRUE,0
"4934","alac1244","Alacatlatzala Mixtec","North America",17.25,-98.58,"alac1244","mim","MX","otom1299","",FALSE,FALSE,79.5378076083091,TRUE,0
"4935","sant1440","Santo Domingo Heundío Mixtec","North America",17.252957,-97.505399,"sant1440","","","otom1299","magd1235",FALSE,FALSE,130.999143298058,TRUE,0
"4936","sout3005","Southeastern Ixtlán Zapotec","North America",17.2588,-96.6199,"sout3005","zpd","MX","otom1299","",FALSE,FALSE,158.067352932802,TRUE,0
"4937","coic1238","Coicoyán","North America",17.27301,-98.27588,"coic1238","","","otom1299","west2643",FALSE,FALSE,95.5533803852114,TRUE,0
"4938","taba1268","Tabaa Zapotec","North America",17.2822,-96.2777,"taba1268","zat","MX","otom1299","",FALSE,FALSE,145.001989850938,TRUE,0
"4939","yucu1250","Yucuañe Mixtec","North America",17.2832,-97.4285,"yucu1250","mvg","MX","otom1299","",FALSE,FALSE,137.768694990028,TRUE,0
"4940","magd1235","Magdalena Peñasco Mixtec","North America",17.2837,-97.5413,"magd1235","xtm","MX","otom1299","",FALSE,FALSE,132.393320878339,TRUE,0
"4941","sanc1244","San Cristóbal Amoltepec Mixtec","North America",17.28458,-97.5706,"sanc1244","","","otom1299","magd1235",FALSE,FALSE,131.174719498171,TRUE,0
"4942","cuat1239","Cuatzoquitengo","North America",17.288353,-98.615523,"cuat1239","","","otom1299","alac1244",FALSE,FALSE,82.4886431744108,TRUE,0
"4943","yate1242","Yatee Zapotec","North America",17.2888,-96.198,"yate1242","zty","MX","otom1299","",FALSE,FALSE,140.283494669967,TRUE,0
"4944","sheh1240","Jibbali","Eurasia",17.29154,53.99526,"sheh1240","shv","OM;YE","afro1255","",FALSE,FALSE,31.7634138377468,TRUE,248.84652965071
"4945","sout2908","Bangad","Papunesia",17.2936,121.068,"sout2908","ksc","PH","aust1307","",FALSE,FALSE,59.8732670919434,TRUE,0
"4946","rayo1235","Rayón Zoque","North America",17.2953,-93.1006,"rayo1235","zor","MX","mixe1284","",FALSE,FALSE,112.390002686696,TRUE,195.814615684692
"4947","west2643","Western Juxtlahuaca Mixtec","North America",17.3003,-98.2096,"west2643","jmx","MX","otom1299","",FALSE,FALSE,101.848128785316,TRUE,0
"4948","sout3004","Southern Rincon Zapotec","North America",17.3031,-96.3775,"sout3004","zsr","MX","otom1299","",FALSE,FALSE,152.520295937618,TRUE,0
"4949","sanm1292","San Miguel Achiutla Mixtec","North America",17.3065,-97.48886,"sanm1292","","","otom1299","magd1235",FALSE,FALSE,137.104540520362,TRUE,0
"4950","atla1271","Atlamajalcingo del Monte","North America",17.311733,-98.607579,"atla1271","","","otom1299","alac1244",FALSE,FALSE,85.2019597822545,TRUE,0
"4951","leal1235","Lealao Chinantec","North America",17.3162,-95.9265,"leal1235","cle","MX","otom1299","",FALSE,FALSE,126.698128670213,TRUE,0
"4952","tlac1237","Tlacoapa Me'phaa","North America",17.3262,-98.8013,"tlac1237","tpl","MX","otom1299","",FALSE,FALSE,82.9375094539561,TRUE,0
"4953","mixt1425","Mixtepec Mixtec","North America",17.3317,-97.8791,"mixt1425","mix","MX;US","otom1299","",FALSE,FALSE,124.778333404571,TRUE,0
"4954","yare1249","Yareni Zapotec","North America",17.3406,-96.7052,"yare1249","zae","MX","otom1299","",FALSE,FALSE,165.857452170735,TRUE,0
"4955","lowe1412","Tanudan Kalinga","Papunesia",17.3441,121.311,"lowe1412","kml","PH","aust1307","",FALSE,FALSE,79.4369306355566,TRUE,0
"4956","tigr1270","Tigre","Africa",17.3494,38.2233,"tigr1270","tig","ER;SD","afro1255","",FALSE,FALSE,60.4383857713087,TRUE,0
"4957","juxt1235","Juxtlahuaca Mixtec","North America",17.3518,-98.0146,"juxt1235","vmc","MX","otom1299","",FALSE,FALSE,118.419977232771,TRUE,0
"4958","sanm1291","San Martín Peras","North America",17.35912,-98.237249,"sanm1291","","","otom1299","west2643",FALSE,FALSE,105.867171505457,TRUE,0
"4959","diux1235","Diuxi-Tilantongo Mixtec","North America",17.3596,-97.3861,"diux1235","xtd","MX","otom1299","",FALSE,FALSE,147.375921398857,TRUE,0
"4960","ulte1235","Ulterior-Mixe","North America",17.36,-96.05,"ulte1235","","MX","mixe1284","",FALSE,FALSE,136.75006029117,TRUE,0
"4961","pwow1235","Pwo Western Karen","Eurasia",17.3622,97.7044,"pwow1235","pwo","MM;TH","sino1245","",FALSE,FALSE,46.4908854320695,TRUE,3.77829788317695
"4962","fran1266","Francisco León Zoque","North America",17.3654,-93.3633,"fran1266","zos","GT;MX","mixe1284","",FALSE,FALSE,100.385707875282,TRUE,168.614196972956
"4963","alco1235","Alcozauca Mixtec","North America",17.3687,-98.3969,"alco1235","xta","MX","otom1299","",FALSE,FALSE,98.9626069820308,TRUE,0
"4964","yeru1240","Yerukula","Eurasia",17.3702,81.9748,"yeru1240","yeu","IN","drav1251","",FALSE,FALSE,48.7527895613649,TRUE,2.86582077608626
"4965","dupa1235","Dupaninan Agta","Papunesia",17.3748,122.188,"dupa1235","duo","PH","aust1307","",FALSE,FALSE,5.12295071357658,TRUE,0
"4966","petl1238","Petlacalancingo Mixtec","North America",17.37597,-98.49096,"petl1238","","","otom1299","alco1235",FALSE,FALSE,95.8538678301258,TRUE,0
"4967","xoch1238","Xochapa Mixtec","North America",17.38134,-98.44988,"xoch1238","","","otom1299","alco1235",FALSE,FALSE,98.0058370857849,TRUE,0
"4968","lubu1243","Lubuagan Kalinga","Papunesia",17.3879,121.0365,"lubu1243","knb","PH","aust1307","",FALSE,FALSE,55.0978415073608,TRUE,0
"4969","beli1260","Belize Kriol English","North America",17.3941,-88.6281,"beli1260","bzj","BZ;US","indo1319","",FALSE,FALSE,31.6762894333482,TRUE,27.9579841679828
"4970","aloa1235","Aloápam Zapotec","North America",17.4137,-96.7438,"aloa1235","zaq","MX","otom1299","",FALSE,FALSE,172.096946346742,TRUE,0
"4971","tida1235","Tidaá Mixtec","North America",17.4142,-97.3333,"tida1235","mtx","MX","otom1299","",FALSE,FALSE,155.389545813266,TRUE,0
"4972","iban1267","Ibanag","Papunesia",17.4201,121.891,"iban1267","ibg","PH","aust1307","",FALSE,FALSE,28.292492188326,TRUE,0
"4973","sier1250","Sierra de Juárez Zapotec","North America",17.4219,-96.6191,"sier1250","zaa","MX","otom1299","",FALSE,FALSE,165.39197797399,TRUE,0
"4974","poto1253","Potoichan","North America",17.42233,-98.720093,"poto1253","","","otom1299","alac1244",FALSE,FALSE,94.4419947045261,TRUE,0
"4975","moya1235","Moyadan Itneg","Papunesia",17.4232,120.702,"moya1235","ity","PH","aust1307","",FALSE,FALSE,23.7416585558017,TRUE,0
"4976","yoso1238","Yosoñama","North America",17.427198,-97.772669,"yoso1238","","","otom1299","nort2985",FALSE,FALSE,138.127000188753,TRUE,0
"4977","toto1307","Tototepec","North America",17.43238,-98.58289,"toto1307","","","otom1299","alac1244",FALSE,FALSE,98.7311843912084,TRUE,0
"4978","choa1237","Choapan Zapotec","North America",17.4371,-95.8656,"choa1237","zpc","MX","otom1299","",FALSE,FALSE,133.137097011905,TRUE,0
"4979","rinc1236","Rincón Zapotec","North America",17.4451,-96.3144,"rinc1236","zar","MX","otom1299","",FALSE,FALSE,149.343735296068,TRUE,0
"4980","mukh1238","Mukha-Dora","Eurasia",17.4467,81.5663,"mukh1238","mmk","IN","drav1251","",FALSE,FALSE,85.7714170402041,TRUE,0
"4981","bath1244","Bathari","Eurasia",17.4485,53.119,"bath1244","bhm","OM;YE","afro1255","",FALSE,FALSE,80.6555289300846,TRUE,202.713871905624
"4982","masa1307","Masadiit Itneg","Papunesia",17.4501,120.829,"masa1307","tis","PH","aust1307","",FALSE,FALSE,35.418746971513,TRUE,0
"4983","saek1240","Saek","Eurasia",17.4558,104.787,"saek1240","skb","LA;TH","taik1256","",FALSE,FALSE,138.636350252222,TRUE,0
"4984","vill1242","Villa Viciosa Agta","Papunesia",17.471,120.638,"vill1242","dyg","PH","unat1236","",FALSE,FALSE,18.6805970096132,TRUE,0
"4985","nort2985","Northern Tlaxiaco Mixtec","North America",17.4806,-97.8349,"nort2985","xtn","MX","otom1299","",FALSE,FALSE,141.301675720152,TRUE,0
"4986","zagh1240","Beria","Africa",17.4842,23.4626,"zagh1240","zag","TD;LY;SD","saha1256","",FALSE,FALSE,1252.4693883417,TRUE,535.966027961239
"4987","chol1282","Chol","North America",17.4897,-92.4698,"chol1282","ctu","MX","maya1287","",FALSE,FALSE,100.642383829139,TRUE,179.843938711055
"4988","phua1239","Phuan","Eurasia",17.5207,102.191,"phua1239","phu","LA;TH","taik1256","",FALSE,FALSE,333.336311712621,TRUE,66.1596998955368
"4989","mont1271","Monte Verde Mixtec","North America",17.533751,-97.721489,"mont1271","","","otom1299","nort2985",FALSE,FALSE,151.033159939302,TRUE,0
"4990","sila1250","Silacayoapan Mixtec","North America",17.5541,-98.1163,"sila1250","mks","MX;US","otom1299","",FALSE,FALSE,131.052097528229,TRUE,0
"4991","quio1240","Quiotepec Chinantec","North America",17.5621,-96.602,"quio1240","chq","MX","otom1299","",FALSE,FALSE,150.946732829477,TRUE,0
"4992","bana1288","Banao Itneg","Papunesia",17.5643,121.05,"bana1288","bjx","PH","aust1307","",FALSE,FALSE,56.5451705931423,TRUE,0
"4993","lala1270","Lalana Chinantec","North America",17.58251,-96.00645,"lala1270","cnl","MX","otom1299","",FALSE,FALSE,125.214112627957,TRUE,0
"4994","soya1236","Soyaltepec Mixtec","North America",17.5892,-97.19211,"soya1236","vmq","MX","otom1299","",FALSE,FALSE,179.362521092446,TRUE,0
"4995","coma1246","Comaltepec Chinantec","North America",17.5909,-96.445,"coma1246","cco","MX","otom1299","",FALSE,FALSE,140.172206961776,TRUE,0
"4996","bino1237","Binongan Itneg","Papunesia",17.5972,120.876,"bino1237","itb","PH","aust1307","",FALSE,FALSE,42.2619262249077,TRUE,0
"4997","limo1248","Limos Kalinga","Papunesia",17.6081,121.381,"limo1248","kmk","PH","aust1307","",FALSE,FALSE,69.3324985071871,TRUE,0
"4998","apas1235","Apasco-Apoala Mixtec","North America",17.6143,-97.0657,"apas1235","mip","MX","otom1299","",FALSE,FALSE,174.822376181441,TRUE,0
"4999","tezo1238","Tezoatlán Mixtec","North America",17.6155,-97.9002,"tezo1238","mxb","MX","otom1299","",FALSE,FALSE,149.116619111694,TRUE,0
"5000","inla1260","Inlaod Itneg","Papunesia",17.61752,120.65389,"inla1260","iti","PH","aust1307","",FALSE,FALSE,24.1073723101167,TRUE,0
"5001","yoyy1238","Yoy","Eurasia",17.6215,104.785,"yoyy1238","yoy","LA;TH","taik1256","",FALSE,FALSE,129.103783860603,TRUE,0
"5002","yucu1251","Yucu Ñuti","North America",17.63409,-97.89151,"yucu1251","","","otom1299","tezo1238",FALSE,FALSE,151.334832664959,TRUE,0
"5003","tezo1239","Tezoatlán","North America",17.65084,-97.809724,"tezo1239","","","otom1299","tezo1238",FALSE,FALSE,157.842481459233,TRUE,0
"5004","tepi1241","Tepinapa Chinantec","North America",17.6651,-96.1433,"tepi1241","cte","MX","otom1299","",FALSE,FALSE,120.26596612355,TRUE,0
"5005","choc1279","Chochotec","North America",17.666,-97.2388,"choc1279","coz","MX","otom1299","",FALSE,FALSE,182.936983298923,TRUE,0
"5006","maba1279","Mabaka Valley Kalinga","Papunesia",17.6683,121.073,"maba1279","kkg","PH","aust1307","",FALSE,FALSE,60.9305968739827,TRUE,0
"5007","koya1251","Koya","Eurasia",17.6772,81.2096,"koya1251","kff","IN","drav1251","",FALSE,FALSE,129.355415613273,TRUE,14.0904249877871
"5008","chut1247","Chut","Eurasia",17.6819,105.773,"chut1247","scb","LA;VN","aust1305","",FALSE,FALSE,47.2598087908028,TRUE,0
"5009","ozum1235","Ozumacín Chinantec","North America",17.6976,-96.2249,"ozum1235","chz","MX","otom1299","",FALSE,FALSE,119.79991188912,TRUE,0
"5010","tepe1279","Tepetotutla Chinantec","North America",17.7115,-96.5404,"tepe1279","cnt","MX","otom1299","",FALSE,FALSE,133.354424112159,TRUE,0
"5011","nguo1239","Nguôn","Eurasia",17.7243,105.932,"nguo1239","nuo","VN","aust1305","",FALSE,FALSE,32.5341623602976,TRUE,0
"5012","caca1250","Cacaloxtepec Mixtec","North America",17.7248,-97.7637,"caca1250","miu","MX","otom1299","",FALSE,FALSE,167.327606111147,TRUE,0
"5013","itaw1240","Itawit","Papunesia",17.7329,121.58,"itaw1240","itv","PH","aust1307","",FALSE,FALSE,51.4472078031175,TRUE,14.3175772878979
"5014","phut1244","Phu Thai","Eurasia",17.7544966667,104.684233333,"phut1244","pht","LA;TH;VN","taik1256","",FALSE,FALSE,127.898801026486,TRUE,0
"5015","tepe1280","Tepeuxila Cuicatec","North America",17.756,-96.788,"tepe1280","cux","MX","otom1299","",FALSE,FALSE,144.228750712449,TRUE,0
"5016","ixca1245","Ixcatec","North America",17.7597,-97.1242,"ixca1245","ixc","MX","otom1299","",FALSE,FALSE,167.272210506555,TRUE,0
"5017","aheu1239","Thavung","Eurasia",17.7655,104.229,"aheu1239","thm","LA;TH","aust1305","",FALSE,FALSE,159.3359281927,TRUE,19.7694617679305
"5018","arem1240","Arem","Eurasia",17.7672,105.928,"arem1240","aem","LA;VN","aust1305","",FALSE,FALSE,33.1925054640667,TRUE,0
"5019","vall1253","Valle Nacional Chinantec","North America",17.7964,-96.3187,"vall1253","cvn","MX","otom1299","",FALSE,FALSE,113.750123145894,TRUE,0
"5020","soch1239","Sochiapam Chinantec","North America",17.7985,-96.6079,"soch1239","cso","MX","otom1299","",FALSE,FALSE,129.17471906721,TRUE,0
"5021","suda1236","Sudanese Arabic","Africa",17.8021,33.3179,"suda1236","apd","CF;TD;EG;ER;ET;LY;SD","afro1255","",FALSE,FALSE,393.826616760676,TRUE,408.217102802189
"5022","adas1235","Adasen","Papunesia",17.8187,120.905,"adas1235","tiu","PH","aust1307","",FALSE,FALSE,44.8361113357419,TRUE,0
"5023","nort2986","Northwest Oaxaca Mixtec","North America",17.8287,-98.0574,"nort2986","mxa","MX","otom1299","",FALSE,FALSE,160.831912332367,TRUE,0
"5024","sans1274","San Simón Zahuatlán","North America",17.8291,-98.00505,"sans1274","","","otom1299","sila1250",FALSE,FALSE,163.49413378012,TRUE,0
"5025","mala1534","Malaweg","Papunesia",17.844833,121.391322,"mala1534","","PH","aust1307","",FALSE,FALSE,52.4672349177541,TRUE,0
"5026","guer1241","Central Guerrero Nahuatl","North America",17.8583,-99.0023,"guer1241","ngu","MX","utoa1244","",FALSE,FALSE,136.794436073162,TRUE,0
"5027","sayu1241","Sayula Popoluca","North America",17.8606,-94.9531,"sayu1241","pos","MX","mixe1284","",FALSE,FALSE,52.8509461548966,TRUE,39.0738970480871
"5028","tlac1239","Tlacoatzintepec Chinantec","North America",17.8646,-96.5176,"tlac1239","ctl","MX","otom1299","",FALSE,FALSE,117.736384818534,TRUE,0
"5029","pala1351","Palantla Chinantec","North America",17.884,-96.3407,"pala1351","cpa","MX","otom1299","",FALSE,FALSE,106.16407560828,TRUE,0
"5030","dica1235","Dicamay Agta","Papunesia",17.8846,121.606,"dica1235","duy","PH","aust1307","",FALSE,FALSE,45.8346148257802,TRUE,8.6874775928134
"5031","texi1237","Texistepec Popoluca","North America",17.8926,-94.8076,"texi1237","poq","MX","mixe1284","",FALSE,FALSE,40.6923091538115,TRUE,35.7630663869341
"5032","olut1240","Oluta Popoluca","North America",17.8937,-94.8863,"olut1240","plo","MX","mixe1284","",FALSE,FALSE,45.5344719686345,TRUE,35.6013214273751
"5033","teut1235","Teutila Cuicatec","North America",17.9029,-96.6645,"teut1235","cut","MX","otom1299","",FALSE,FALSE,123.451009744233,TRUE,0
"5034","male1282","Maleng","Eurasia",17.913525,105.52746,"male1282","pkt","LA;VN","aust1305","",FALSE,FALSE,59.8536634073311,TRUE,0
"5035","usil1237","Usila Chinantec","North America",17.9184,-96.4074,"usil1237","cuc","MX","otom1299","",FALSE,FALSE,106.400562153386,TRUE,0
"5036","mara1378","Marathi","Eurasia",17.9344,76.6665,"mara1378","mar","IN","indo1319","",FALSE,FALSE,318.741955763096,TRUE,249.272644752961
"5037","taba1265","Tabasco Nahuatl","North America",17.9371,-93.5688,"taba1265","nhc","MX","utoa1244","",FALSE,FALSE,38.8926341829811,TRUE,118.879619358416
"5038","isth1240","Isthmus-Cosoleacaque Nahuatl","North America",17.9401,-94.7347,"isth1240","nhk","MX","utoa1244","",FALSE,FALSE,32.0816338564167,TRUE,30.8416157887758
"5039","kata1268","Katabaga","Papunesia",17.9509,121.544,"kata1268","ktq","PH","uncl1493","",FALSE,TRUE,38.9511233623573,TRUE,2.93897774819022
"5040","cent2084","Central Cagayan Agta","Papunesia",17.9571,121.857,"cent2084","agt","PH","aust1307","",FALSE,FALSE,29.5026446221096,TRUE,4.63196746248344
"5041","fair1238","Faire Atta","Papunesia",17.9808,121.436,"fair1238","azt","PH","aust1307","",FALSE,FALSE,38.17141253416,TRUE,0
"5042","sgaw1245","S'gaw Karen","Eurasia",17.9872,97.7126,"sgaw1245","ksw","MM;TH","sino1245","",FALSE,FALSE,89.6661298920058,TRUE,0
"5043","oldm1244","Old Marathi","Eurasia",18,75,"oldm1244","omr","IN","indo1319","",FALSE,FALSE,168.845326726171,TRUE,78.8841340200341
"5044","phra1235","Phrae Pwo Karen","Eurasia",18.0048,99.6382,"phra1235","kjt","TH","sino1245","",FALSE,FALSE,219.311107152982,TRUE,0
"5045","pwon1235","Pwo Northern Karen","Eurasia",18.016,98.2709,"pwon1235","pww","MM;TH","sino1245","",FALSE,FALSE,126.37461476655,TRUE,0
"5046","teda1241","Tedaga","Africa",18.0426,14.7717,"teda1241","tuq","TD;LY;NE;NG","saha1256","",FALSE,FALSE,1352.93327347141,TRUE,307.029876415785
"5047","coat1241","Coatzospan Mixtec","North America",18.048748,-96.763633,"coat1241","miz","MX","otom1299","",FALSE,FALSE,118.432231819267,TRUE,0
"5048","chiq1250","Chiquihuitlán Mazatec","North America",18.0541,-96.6659,"chiq1250","maq","MX","otom1299","",FALSE,FALSE,110.924571040458,TRUE,0
"5049","chil1282","Chiltepec Chinantec","North America",18.0606,-96.2183,"chil1282","csa","MX","otom1299","",FALSE,FALSE,82.7206871056901,TRUE,0
"5050","ojit1237","Ojitlán Chinantec","North America",18.075,-96.3369,"ojit1237","chj","MX","otom1299","",FALSE,FALSE,87.7190818772815,TRUE,0
"5051","kuan1246","Kuan","Eurasia",18.0769,105.31,"kuan1246","uan","LA","taik1256","",FALSE,FALSE,65.2961863786137,TRUE,0
"5052","jala1237","Jalapa De Díaz Mazatec","North America",18.0803,-96.4977,"jala1237","maj","MX","otom1299","",FALSE,FALSE,97.2066344867575,TRUE,0
"5053","cuya1240","Cuyamecalco Mixtec","North America",18.0821,-96.7314,"cuya1240","xtu","MX","otom1299","",FALSE,FALSE,113.491031538476,TRUE,0
"5054","maza1296","Mazatlán Mazatec","North America",18.0829,-96.8889,"maza1296","vmz","MX","otom1299","",FALSE,FALSE,125.429687873476,TRUE,0
"5055","ayau1235","Ayautla Mazatec","North America",18.0993,-96.5952,"ayau1235","vmy","MX","otom1299","",FALSE,FALSE,102.272224208454,TRUE,0
"5056","cuit1236","Cuitlatec","North America",18.1,-100.5,"cuit1236","cuy","MX","","",TRUE,TRUE,104.327133328856,TRUE,0
"5057","adiv1239","Kotia-Adivasi Oriya-Desiya","Eurasia",18.1046,82.8487,"adiv1239","ort","IN","indo1319","",FALSE,FALSE,59.0541447172395,TRUE,0
"5058","reli1238","Reli","Eurasia",18.1213,82.4996,"reli1238","rei","IN","indo1319","",FALSE,FALSE,86.3424876377391,TRUE,0
"5059","jama1262","Jamaican Creole English","North America",18.13,-77.2612,"jama1262","jam","DO;PA","indo1319","",FALSE,FALSE,27.3381521539234,TRUE,45.1471119507256
"5060","mezo1235","Mezontla Popoloca","North America",18.1442,-97.5879,"mezo1235","pbe","MX","otom1299","",FALSE,FALSE,179.195473197524,TRUE,0
"5061","ixca1246","Ixcatlán Mazatec","North America",18.1531,-96.5719,"ixca1246","mzi","MX","otom1299","",FALSE,FALSE,96.3020468843774,TRUE,0
"5062","chaz1235","Chazumba Mixtec","North America",18.1541,-97.7873,"chaz1235","xtb","MX","otom1299","",FALSE,FALSE,195.609520190666,TRUE,0
"5063","nort2702","Northern Gondi","Eurasia",18.1632,81.3842,"nort2702","gno","IN","drav1251","",FALSE,FALSE,152.782865974286,TRUE,31.3722854796984
"5064","taba1266","Tabasco Chontal","North America",18.1713,-92.7367,"taba1266","chf","MX","maya1287","",FALSE,FALSE,29.3481537521834,TRUE,200.802104133728
"5065","taba1264","Tabasco Zoque","North America",18.1713,-93.0968,"taba1264","zoq","MX","mixe1284","",FALSE,FALSE,18.1192767699247,TRUE,162.807708211319
"5066","mpii1239","Mpi","Eurasia",18.1717,100.21,"mpii1239","mpz","TH","sino1245","",FALSE,FALSE,268.930618210454,TRUE,0
"5067","bola1249","Bo-Maleng","Eurasia",18.18657,104.95342,"bola1249","bgl","","aust1305","male1282",FALSE,FALSE,83.7204709287884,TRUE,0
"5068","nort2958","Northern Oaxaca Nahuatl","North America",18.1884,-96.9748,"nort2958","nhy","MX","utoa1244","",FALSE,FALSE,125.316884176351,TRUE,0
"5069","high1276","Highland Popoluca","North America",18.198,-94.9109,"high1276","poi","MX","mixe1284","",FALSE,FALSE,27.8361839321804,TRUE,4.89946106222277
"5070","sanj1286","San Jerónimo Tecóatl Mazatec","North America",18.1999,-96.8833,"sanj1286","maa","MX","otom1299","",FALSE,FALSE,117.072238939806,TRUE,0
"5071","isth1242","Isthmus-Mecayapan Nahuatl","North America",18.2,-94.7547,"isth1242","nhx","MX","utoa1244","",FALSE,FALSE,15.0626468941239,TRUE,2.69126354590818
"5072","pudt1235","Pudtol Atta","Papunesia",18.2112,121.379,"pudt1235","atp","PH","aust1307","",FALSE,FALSE,23.4608204751694,TRUE,2.23063345798319
"5073","sout3001","Southern Puebla Mixtec","North America",18.2123,-97.9572,"sout3001","mit","MX","otom1299","",FALSE,FALSE,203.804624610513,TRUE,0
"5074","isna1241","Isnag","Papunesia",18.2139,121.16,"isna1241","isd","PH","aust1307","",FALSE,FALSE,33.4775119958448,TRUE,0
"5075","sanj1285","San Juan Atzingo Popoloca","North America",18.22245,-97.37923,"sanj1285","poe","MX","otom1299","",FALSE,FALSE,157.003869511417,TRUE,0
"5076","dong1288","Dongola","Africa",18.25,30.75,"dong1288","dgl","","nubi1251","kenu1236",FALSE,FALSE,613.280569545657,TRUE,622.75732465609
"5077","isth1241","Isthmus-Pajapan Nahuatl","North America",18.2513,-94.6647,"isth1241","nhp","MX","utoa1244","",FALSE,FALSE,4.75813993832699,TRUE,2.19627975629876
"5078","huau1238","Huautla Mazatec","North America",18.2556,-96.724,"huau1238","mau","MX","otom1299","",FALSE,FALSE,100.501038449345,TRUE,0
"5079","kond1295","Konda-Dora","Eurasia",18.26754,82.93402,"kond1295","kfc","IN","drav1251","",FALSE,FALSE,64.2219428415527,TRUE,0
"5080","mudh1235","Mudhili Gadaba","Eurasia",18.276,83.378,"mudh1235","gau","IN","drav1251","",FALSE,FALSE,35.0747571183694,TRUE,8.78318611332599
"5081","mann1245","Manna-Dora","Eurasia",18.2775,83.1908,"mann1245","mju","IN","drav1251","telu1262",FALSE,FALSE,47.6326729373796,TRUE,0
"5082","soya1237","Soyaltepec Mazatec","North America",18.2868,-96.4946,"soya1237","vmp","MX","otom1299","",FALSE,FALSE,80.3181539446135,TRUE,0
"5083","hass1238","Hassaniyya","Africa",18.29,-14.11,"hass1238","mey","DZ;ML;MR;MA;NE;SN;EH","afro1255","",FALSE,FALSE,180.179312232894,TRUE,662.40056248935
